event_type,src_zone,dst_zone,event_count_10m,unique_src_10m,asset_criticality,prior_incident_impact,is_privileged_account,geo_risk,risk_label
failed_login,vendor,corp,10,19,3,1,1,3,Medium
suspicious_dns,vendor,prod,29,6,5,2,1,1,High
failed_login,corp,prod,15,16,5,1,1,5,Medium
malware_alert,vendor,prod,14,2,2,3,1,4,High
port_scan,corp,corp,24,15,2,2,1,2,Medium
port_scan,corp,corp,27,18,1,3,0,1,Medium
malware_alert,corp,prod,13,12,2,1,1,4,Medium
failed_login,vendor,prod,10,7,2,3,0,2,Medium
port_scan,internet,prod,34,11,3,1,0,2,Medium
failed_login,vendor,dmz,40,2,1,1,0,4,Medium
failed_login,internet,prod,26,11,2,0,0,3,Medium
malware_alert,internet,prod,15,8,1,1,0,5,Medium
port_scan,vendor,dmz,13,5,2,3,1,1,Medium
port_scan,corp,dmz,20,1,3,1,0,4,Medium
port_scan,corp,prod,22,12,1,2,1,4,Medium
failed_login,corp,dmz,24,16,5,2,0,3,Medium
failed_login,corp,prod,37,12,3,3,0,5,High
failed_login,internet,dmz,6,20,4,1,1,2,Medium
port_scan,corp,prod,17,18,5,2,1,5,High
failed_login,internet,dmz,34,2,5,1,0,5,High
port_scan,vendor,dmz,39,8,2,3,1,3,High
malware_alert,internet,dmz,7,1,2,0,0,3,Medium
suspicious_dns,corp,corp,33,10,4,1,1,2,High
data_exfiltration,corp,dmz,35,7,5,0,1,2,High
suspicious_dns,corp,dmz,33,12,2,2,0,3,High
malware_alert,vendor,corp,8,3,1,0,1,3,Medium
port_scan,corp,dmz,6,18,5,1,0,1,Medium
failed_login,corp,corp,1,15,1,3,1,5,Medium
port_scan,internet,dmz,4,19,1,1,0,4,Low
failed_login,internet,corp,15,17,1,0,1,2,Low
port_scan,vendor,corp,21,5,1,3,0,3,Medium
port_scan,vendor,prod,21,3,5,3,0,2,High
suspicious_dns,vendor,prod,35,19,3,0,1,2,High
privilege_escalation,internet,dmz,14,7,4,0,0,5,High
privilege_escalation,vendor,dmz,24,6,3,1,1,1,High
suspicious_dns,corp,dmz,15,1,2,1,1,3,Medium
port_scan,corp,prod,30,20,3,1,0,3,Medium
port_scan,corp,dmz,31,20,1,2,1,3,Medium
privilege_escalation,internet,corp,28,15,5,2,1,2,High
port_scan,corp,dmz,21,3,5,2,1,4,High
failed_login,vendor,dmz,1,11,1,0,0,2,Low
privilege_escalation,corp,dmz,6,9,5,2,1,2,High
failed_login,corp,prod,26,9,3,2,0,3,Medium
failed_login,vendor,corp,28,3,2,0,0,2,Medium
malware_alert,corp,corp,33,14,3,3,1,4,High
port_scan,corp,dmz,15,13,3,2,1,3,Medium
malware_alert,internet,corp,20,3,1,3,0,5,Medium
port_scan,vendor,prod,11,11,4,0,0,3,Medium
suspicious_dns,vendor,dmz,35,6,2,2,1,4,High
malware_alert,internet,corp,3,1,2,1,1,2,Medium
port_scan,vendor,dmz,32,17,1,0,0,2,Medium
data_exfiltration,corp,prod,20,13,4,1,0,3,High
failed_login,vendor,prod,39,2,3,2,1,5,High
failed_login,internet,dmz,13,10,5,3,0,4,Medium
failed_login,internet,prod,38,3,5,3,1,2,High
suspicious_dns,internet,corp,34,6,4,2,1,4,High
malware_alert,vendor,dmz,35,7,5,0,1,2,High
failed_login,internet,prod,23,8,2,1,0,2,Medium
malware_alert,internet,prod,6,20,3,1,0,4,Medium
failed_login,vendor,prod,11,16,3,3,1,5,Medium
port_scan,vendor,dmz,34,8,1,1,1,2,Medium
failed_login,vendor,prod,22,17,5,0,0,2,Medium
failed_login,corp,corp,10,1,5,2,0,2,Medium
failed_login,internet,corp,19,3,4,2,1,2,Medium
suspicious_dns,corp,corp,8,14,5,3,1,3,High
port_scan,vendor,prod,14,2,2,2,1,1,Medium
failed_login,vendor,corp,32,11,4,2,1,5,High
suspicious_dns,internet,dmz,12,3,5,1,1,5,Medium
failed_login,vendor,dmz,23,5,1,0,0,2,Medium
malware_alert,corp,corp,22,14,3,1,1,2,High
port_scan,corp,dmz,19,20,1,1,1,1,Medium
malware_alert,internet,dmz,26,2,4,1,0,3,High
malware_alert,vendor,corp,10,12,5,1,0,5,Medium
failed_login,corp,prod,10,14,1,3,0,3,Medium
failed_login,corp,prod,23,9,4,3,0,5,Medium
malware_alert,corp,corp,5,7,5,0,0,4,Medium
failed_login,corp,dmz,23,14,5,1,0,4,Medium
failed_login,vendor,prod,32,4,3,3,1,3,High
suspicious_dns,internet,prod,11,20,2,3,1,1,Medium
port_scan,corp,corp,33,3,3,2,0,2,High
failed_login,vendor,corp,24,18,1,1,0,3,Medium
data_exfiltration,internet,dmz,19,5,2,2,1,3,High
port_scan,vendor,prod,16,6,2,1,1,5,Medium
port_scan,internet,dmz,22,19,3,0,1,4,Medium
suspicious_dns,vendor,corp,21,12,5,3,1,3,High
port_scan,vendor,prod,36,8,1,1,1,1,Medium
port_scan,internet,corp,5,10,3,2,1,2,Medium
privilege_escalation,corp,prod,3,3,5,2,0,4,High
suspicious_dns,internet,corp,19,1,3,2,0,3,Medium
privilege_escalation,vendor,prod,32,11,2,3,0,3,High
failed_login,vendor,prod,19,6,1,1,1,4,Medium
failed_login,vendor,dmz,25,8,3,1,1,5,Medium
failed_login,vendor,prod,7,5,4,2,0,2,Medium
port_scan,internet,corp,17,2,5,0,1,4,Medium
suspicious_dns,internet,corp,9,8,1,3,1,2,Medium
failed_login,vendor,dmz,38,12,4,0,0,4,Medium
port_scan,corp,dmz,25,17,3,0,0,2,Medium
failed_login,corp,corp,18,2,4,0,1,4,Medium
failed_login,vendor,corp,13,20,5,3,0,3,Medium
port_scan,internet,corp,30,7,4,1,0,4,Medium
port_scan,vendor,dmz,12,13,2,1,1,1,Medium
malware_alert,corp,prod,19,2,4,3,1,2,High
port_scan,vendor,corp,14,17,4,2,0,2,Medium
failed_login,vendor,corp,30,16,5,1,1,2,High
port_scan,vendor,prod,32,5,2,3,0,5,High
privilege_escalation,vendor,dmz,20,14,2,3,1,1,High
failed_login,vendor,prod,37,7,3,3,0,5,High
port_scan,vendor,prod,38,20,3,2,0,1,High
suspicious_dns,internet,corp,30,2,5,1,0,1,High
suspicious_dns,internet,corp,9,14,4,1,1,3,Medium
port_scan,corp,corp,28,10,1,0,0,5,Medium
privilege_escalation,internet,prod,4,14,4,1,1,1,Medium
data_exfiltration,corp,prod,27,10,2,0,1,5,High
data_exfiltration,internet,prod,7,15,4,2,0,1,High
suspicious_dns,internet,prod,35,15,2,1,1,2,High
port_scan,vendor,dmz,13,1,4,3,1,1,Medium
failed_login,corp,corp,30,10,4,2,0,3,Medium
data_exfiltration,internet,prod,5,14,2,3,1,1,High
suspicious_dns,internet,dmz,19,1,1,3,0,2,Medium
port_scan,internet,dmz,24,4,3,3,1,5,High
suspicious_dns,internet,dmz,19,6,2,1,1,2,Medium
port_scan,vendor,prod,15,13,1,1,1,1,Medium
failed_login,corp,prod,4,5,2,2,0,5,Low
port_scan,internet,corp,12,19,4,2,0,4,Medium
port_scan,vendor,dmz,32,17,2,1,0,2,Medium
suspicious_dns,internet,prod,39,13,5,1,1,1,High
data_exfiltration,vendor,corp,30,10,3,0,1,3,High
malware_alert,corp,dmz,24,8,5,0,0,5,High
malware_alert,vendor,dmz,2,17,5,0,0,4,Medium
port_scan,vendor,dmz,29,7,1,0,0,4,Medium
port_scan,internet,dmz,22,20,1,2,1,2,Medium
malware_alert,internet,corp,36,17,1,2,1,4,High
port_scan,internet,corp,33,15,5,2,1,1,High
suspicious_dns,internet,corp,28,19,5,3,1,3,High
failed_login,vendor,dmz,15,4,2,2,1,4,Medium
malware_alert,internet,prod,32,8,2,3,1,2,High
privilege_escalation,vendor,dmz,17,11,3,0,1,1,High
suspicious_dns,internet,dmz,31,13,3,2,0,4,High
failed_login,internet,corp,38,9,2,2,0,1,Medium
port_scan,corp,dmz,22,12,1,2,1,2,Medium
suspicious_dns,vendor,dmz,9,14,5,2,1,3,Medium
privilege_escalation,internet,prod,37,6,4,1,0,2,High
failed_login,corp,corp,30,9,3,2,1,4,High
port_scan,vendor,prod,22,7,1,1,1,3,Medium
failed_login,vendor,dmz,20,2,4,2,0,4,Medium
data_exfiltration,corp,prod,37,8,1,0,0,5,High
port_scan,internet,corp,7,14,3,0,0,1,Low
port_scan,corp,dmz,3,20,3,3,0,4,Medium
failed_login,internet,prod,37,3,3,2,0,3,Medium
port_scan,internet,corp,4,9,4,0,0,1,Low
port_scan,vendor,prod,13,9,3,2,0,1,Medium
suspicious_dns,vendor,prod,38,8,2,2,0,4,High
port_scan,internet,dmz,38,6,2,0,0,1,Medium
port_scan,corp,corp,39,1,5,0,0,5,High
failed_login,vendor,prod,4,8,2,3,0,1,Low
suspicious_dns,vendor,prod,10,20,3,3,1,3,Medium
failed_login,vendor,prod,24,8,4,0,1,4,Medium
failed_login,vendor,dmz,32,13,3,3,0,5,High
failed_login,vendor,prod,10,14,5,0,1,1,Medium
suspicious_dns,corp,corp,13,5,4,0,1,5,Medium
suspicious_dns,vendor,corp,33,16,4,3,1,2,High
port_scan,vendor,dmz,35,7,2,3,1,4,High
suspicious_dns,corp,dmz,2,18,4,2,1,3,Medium
failed_login,corp,dmz,30,15,4,2,0,3,Medium
port_scan,corp,dmz,8,2,5,3,1,2,Medium
failed_login,corp,dmz,14,17,2,1,1,2,Medium
failed_login,internet,corp,12,20,5,1,1,4,Medium
port_scan,vendor,prod,35,5,1,1,1,3,Medium
failed_login,internet,corp,23,17,3,1,0,5,Medium
port_scan,vendor,prod,28,6,4,3,1,5,High
failed_login,internet,corp,1,6,2,3,1,2,Medium
privilege_escalation,internet,corp,34,12,5,1,0,5,High
port_scan,vendor,dmz,37,10,5,3,0,1,High
port_scan,internet,corp,31,19,3,2,0,5,High
failed_login,internet,dmz,24,18,1,3,1,4,Medium
suspicious_dns,corp,dmz,35,20,1,3,1,1,High
port_scan,vendor,prod,9,2,4,1,1,5,Medium
port_scan,vendor,corp,39,3,1,3,1,1,High
failed_login,corp,prod,14,2,1,2,0,3,Medium
data_exfiltration,internet,prod,34,2,3,0,1,1,High
failed_login,corp,prod,14,10,2,0,0,1,Low
port_scan,internet,corp,7,3,2,0,1,3,Medium
failed_login,internet,dmz,11,19,2,1,0,3,Low
suspicious_dns,corp,prod,1,5,5,2,0,3,Medium
suspicious_dns,internet,corp,39,1,1,2,1,4,High
suspicious_dns,corp,corp,24,20,1,2,0,1,Medium
failed_login,corp,dmz,14,3,3,0,1,5,Medium
failed_login,internet,dmz,13,18,5,0,0,5,Medium
failed_login,vendor,dmz,32,1,5,3,0,2,High
failed_login,internet,dmz,35,2,2,1,1,4,Medium
failed_login,corp,dmz,35,14,2,2,1,1,Medium
port_scan,internet,dmz,5,12,3,3,0,1,Medium
port_scan,vendor,prod,4,10,2,3,1,5,Medium
failed_login,vendor,dmz,13,15,5,3,0,1,Medium
suspicious_dns,vendor,prod,9,13,5,2,1,2,Medium
failed_login,internet,corp,32,17,5,0,1,3,Medium
failed_login,vendor,corp,24,16,5,3,0,2,Medium
suspicious_dns,vendor,dmz,4,1,5,1,0,2,Medium
failed_login,internet,dmz,8,4,4,2,1,3,Medium
malware_alert,corp,corp,39,5,2,3,0,4,High
port_scan,internet,dmz,23,5,5,2,1,5,High
malware_alert,internet,prod,5,15,1,1,1,2,Medium
suspicious_dns,vendor,prod,21,15,1,0,1,4,Medium
suspicious_dns,corp,corp,9,16,5,1,0,5,Medium
port_scan,vendor,corp,15,4,5,2,0,2,Medium
port_scan,corp,dmz,37,2,3,1,1,5,High
suspicious_dns,vendor,dmz,20,16,2,2,1,5,Medium
failed_login,internet,corp,28,8,2,0,1,5,Medium
malware_alert,corp,prod,19,9,1,1,1,5,Medium
failed_login,internet,prod,20,12,1,2,0,4,Medium
failed_login,corp,prod,22,15,1,2,1,3,Medium
failed_login,vendor,corp,26,9,3,2,0,3,Medium
port_scan,vendor,prod,19,15,2,1,0,5,Medium
malware_alert,internet,prod,9,9,5,2,0,4,Medium
failed_login,internet,prod,6,17,1,0,0,5,Low
suspicious_dns,corp,prod,30,12,4,0,1,5,High
port_scan,internet,corp,32,9,1,2,0,2,Medium
suspicious_dns,corp,prod,21,4,1,0,1,3,Medium
failed_login,internet,prod,15,17,5,1,1,3,Medium
suspicious_dns,vendor,dmz,16,9,1,2,1,5,Medium
suspicious_dns,vendor,prod,14,17,5,2,1,2,Medium
suspicious_dns,internet,corp,28,20,1,1,0,3,Medium
failed_login,corp,corp,20,5,1,2,0,5,Medium
port_scan,internet,prod,21,6,3,2,1,1,Medium
failed_login,corp,prod,23,8,5,2,0,4,Medium
port_scan,vendor,dmz,27,14,4,2,1,1,High
port_scan,corp,dmz,12,15,4,0,1,5,Medium
failed_login,internet,prod,22,4,3,3,1,1,Medium
suspicious_dns,internet,prod,27,3,2,3,1,4,High
failed_login,vendor,prod,17,4,2,3,0,1,Medium
failed_login,internet,dmz,25,17,5,2,1,1,Medium
port_scan,internet,prod,13,19,2,0,0,2,Medium
port_scan,internet,prod,24,16,4,3,1,1,High
failed_login,vendor,dmz,23,14,2,0,0,1,Medium
port_scan,vendor,corp,34,9,5,2,1,3,High
failed_login,vendor,prod,26,9,5,2,0,2,Medium
suspicious_dns,corp,dmz,5,17,3,2,1,1,Medium
suspicious_dns,corp,dmz,29,11,4,0,0,3,Medium
port_scan,vendor,corp,12,20,3,2,1,4,Medium
failed_login,corp,prod,17,14,1,3,0,2,Medium
failed_login,vendor,dmz,36,19,2,2,1,1,Medium
failed_login,internet,corp,25,17,4,3,1,5,High
failed_login,corp,dmz,26,4,4,2,1,1,Medium
failed_login,corp,dmz,37,17,2,0,1,5,Medium
failed_login,vendor,corp,33,9,3,1,1,5,High
failed_login,vendor,dmz,38,11,2,1,1,2,Medium
suspicious_dns,corp,dmz,37,1,2,0,1,5,High
failed_login,corp,dmz,6,7,5,2,0,4,Medium
malware_alert,internet,corp,31,13,1,1,0,4,Medium
suspicious_dns,vendor,prod,1,4,5,3,0,5,Medium
suspicious_dns,corp,dmz,7,8,3,0,0,4,Medium
port_scan,corp,dmz,2,12,3,1,1,5,Medium
failed_login,internet,prod,36,4,3,1,0,4,Medium
port_scan,internet,corp,5,18,1,2,0,3,Medium
failed_login,vendor,prod,27,12,5,1,1,1,Medium
suspicious_dns,vendor,dmz,9,4,2,0,1,1,Medium
malware_alert,vendor,corp,19,8,3,1,0,5,Medium
malware_alert,vendor,dmz,21,9,5,1,0,5,High
privilege_escalation,internet,corp,10,20,3,0,0,4,Medium
failed_login,vendor,dmz,35,5,5,1,0,2,Medium
failed_login,corp,prod,29,8,5,1,0,1,Medium
failed_login,vendor,dmz,1,14,4,2,1,3,Medium
port_scan,vendor,prod,5,4,2,2,1,2,Medium
failed_login,internet,prod,15,5,4,2,0,3,Medium
malware_alert,internet,corp,38,6,5,0,1,5,High
port_scan,internet,dmz,24,19,5,3,1,1,High
failed_login,corp,prod,29,1,1,2,0,1,Medium
failed_login,vendor,prod,1,12,4,1,1,4,Medium
port_scan,corp,prod,36,11,5,2,0,1,High
port_scan,corp,dmz,38,10,5,2,0,3,High
suspicious_dns,vendor,corp,29,9,2,2,0,4,Medium
data_exfiltration,corp,dmz,4,19,4,1,1,2,High
data_exfiltration,vendor,corp,36,6,3,0,1,4,High
failed_login,internet,prod,10,5,1,1,0,5,Low
suspicious_dns,corp,prod,14,12,3,1,0,1,Medium
port_scan,vendor,corp,14,8,1,0,1,4,Medium
suspicious_dns,corp,prod,22,13,2,3,1,1,Medium
failed_login,internet,corp,18,16,4,0,1,2,Medium
privilege_escalation,corp,corp,1,6,5,3,1,1,High
failed_login,vendor,corp,28,3,5,3,0,5,High
suspicious_dns,vendor,dmz,34,2,3,1,1,3,High
failed_login,vendor,dmz,31,7,4,1,0,2,Medium
data_exfiltration,internet,prod,7,19,1,3,0,2,High
port_scan,vendor,dmz,4,19,1,2,0,1,Low
suspicious_dns,corp,corp,18,15,2,0,1,2,Medium
privilege_escalation,vendor,dmz,3,12,5,2,1,1,High
failed_login,vendor,prod,28,17,3,3,1,3,High
suspicious_dns,corp,dmz,26,12,3,0,0,2,Medium
failed_login,corp,prod,16,17,3,3,1,1,Medium
port_scan,internet,corp,7,5,4,1,1,3,Medium
malware_alert,vendor,dmz,38,3,2,3,1,2,High
data_exfiltration,internet,corp,36,14,3,3,0,2,High
failed_login,corp,dmz,26,16,5,2,1,3,High
malware_alert,vendor,prod,28,18,1,3,0,2,High
failed_login,vendor,dmz,37,3,4,1,1,3,High
suspicious_dns,internet,dmz,29,13,2,2,1,2,High
failed_login,corp,prod,18,16,5,2,1,1,Medium
suspicious_dns,corp,corp,24,16,3,1,0,2,Medium
failed_login,internet,prod,27,3,2,3,0,4,Medium
malware_alert,internet,prod,9,3,5,2,1,3,High
failed_login,vendor,prod,38,3,4,3,0,1,High
failed_login,internet,prod,20,17,4,2,0,1,Medium
suspicious_dns,internet,prod,26,12,3,3,1,3,High
failed_login,corp,dmz,26,10,2,3,1,5,Medium
suspicious_dns,vendor,corp,14,4,3,1,1,4,Medium
failed_login,internet,corp,13,14,3,3,0,3,Medium
suspicious_dns,corp,prod,40,11,4,3,0,5,High
port_scan,corp,dmz,18,13,5,0,1,4,Medium
port_scan,internet,prod,24,15,3,2,1,1,Medium
failed_login,corp,prod,24,4,5,1,0,1,Medium
port_scan,corp,dmz,31,6,4,0,0,2,Medium
data_exfiltration,internet,corp,24,11,4,3,0,5,High
failed_login,vendor,dmz,11,8,2,0,0,3,Low
failed_login,corp,dmz,20,2,5,1,0,2,Medium
malware_alert,corp,corp,6,13,3,1,0,5,Medium
port_scan,vendor,dmz,17,10,2,3,1,1,Medium
failed_login,internet,prod,29,11,3,2,0,3,Medium
malware_alert,corp,dmz,14,17,1,1,0,2,Medium
port_scan,vendor,dmz,11,1,4,3,0,4,Medium
port_scan,vendor,corp,7,10,3,2,0,5,Medium
suspicious_dns,internet,prod,20,15,4,2,1,2,High
failed_login,corp,corp,28,16,3,1,1,4,Medium
malware_alert,corp,prod,26,18,3,3,0,5,High
malware_alert,internet,dmz,6,18,2,1,1,5,Medium
malware_alert,corp,corp,22,4,3,3,1,5,High
port_scan,internet,corp,38,14,4,0,0,4,High
privilege_escalation,vendor,corp,9,13,1,3,0,2,Medium
failed_login,internet,corp,4,19,3,1,1,3,Medium
failed_login,internet,prod,15,17,5,3,1,1,Medium
failed_login,internet,dmz,11,4,5,2,0,5,Medium
failed_login,corp,dmz,10,12,4,1,1,1,Medium
suspicious_dns,vendor,prod,30,1,5,0,1,2,High
malware_alert,corp,corp,36,20,4,3,1,3,High
failed_login,corp,dmz,18,18,1,0,0,3,Low
failed_login,vendor,corp,38,14,3,0,1,2,Medium
privilege_escalation,internet,dmz,6,15,5,3,1,5,High
suspicious_dns,corp,dmz,10,2,4,1,1,4,Medium
suspicious_dns,internet,prod,33,12,4,0,1,3,High
port_scan,corp,dmz,11,1,2,2,1,2,Medium
port_scan,corp,corp,5,6,5,2,0,2,Medium
failed_login,internet,prod,8,4,3,2,0,4,Medium
suspicious_dns,vendor,corp,37,3,4,2,1,2,High
privilege_escalation,corp,dmz,27,2,4,1,1,4,High
failed_login,corp,prod,24,9,3,1,0,5,Medium
malware_alert,vendor,prod,36,12,3,3,1,1,High
failed_login,internet,corp,16,11,1,1,0,2,Low
port_scan,vendor,prod,11,2,3,0,0,5,Medium
failed_login,internet,prod,24,10,4,1,1,1,Medium
failed_login,corp,prod,34,18,4,0,1,3,Medium
data_exfiltration,internet,prod,24,10,3,2,1,3,High
failed_login,vendor,prod,13,6,1,2,0,3,Medium
malware_alert,internet,dmz,33,9,3,2,1,3,High
suspicious_dns,internet,prod,2,18,1,0,1,4,Low
suspicious_dns,corp,prod,40,10,1,0,1,5,High
suspicious_dns,internet,prod,6,18,2,2,1,4,Medium
suspicious_dns,internet,prod,14,20,3,1,1,2,Medium
data_exfiltration,corp,dmz,1,14,1,1,0,2,Medium
suspicious_dns,corp,dmz,23,5,3,3,1,2,High
privilege_escalation,internet,prod,7,10,3,1,0,1,Medium
failed_login,internet,corp,16,19,2,2,0,5,Medium
suspicious_dns,corp,corp,12,5,4,1,1,5,Medium
port_scan,vendor,corp,5,20,3,2,0,3,Medium
port_scan,internet,corp,26,6,4,0,0,1,Medium
failed_login,corp,corp,10,1,1,2,1,5,Medium
port_scan,corp,dmz,30,7,5,1,1,3,High
failed_login,corp,dmz,23,15,5,3,1,5,High
failed_login,corp,prod,24,6,2,2,0,5,Medium
failed_login,corp,prod,21,20,3,1,1,5,Medium
failed_login,vendor,dmz,2,12,5,1,1,5,Medium
malware_alert,corp,corp,29,18,4,0,0,2,High
failed_login,internet,corp,6,14,5,0,0,1,Low
failed_login,internet,corp,30,5,4,0,0,1,Medium
failed_login,vendor,prod,12,5,2,1,0,5,Medium
port_scan,corp,prod,18,13,1,1,1,5,Medium
suspicious_dns,internet,corp,26,1,5,1,0,1,Medium
failed_login,corp,dmz,29,16,5,1,1,5,High
suspicious_dns,vendor,prod,17,4,3,1,1,4,Medium
data_exfiltration,corp,prod,39,8,5,0,1,2,High
failed_login,corp,dmz,23,13,2,0,1,4,Medium
failed_login,vendor,corp,27,5,4,1,0,1,Medium
failed_login,corp,prod,14,9,1,1,0,5,Medium
port_scan,internet,dmz,29,10,4,1,1,1,High
failed_login,corp,prod,28,4,1,1,1,2,Medium
suspicious_dns,corp,corp,2,13,3,1,1,2,Medium
failed_login,vendor,dmz,40,5,3,0,0,1,Medium
failed_login,vendor,corp,3,1,3,3,0,3,Medium
port_scan,vendor,prod,12,7,2,3,1,1,Medium
port_scan,corp,dmz,4,3,5,1,1,3,Medium
failed_login,internet,corp,40,19,3,0,1,1,Medium
suspicious_dns,vendor,dmz,9,16,1,2,1,1,Medium
malware_alert,internet,dmz,20,9,5,0,1,2,High
data_exfiltration,corp,dmz,30,11,3,1,0,4,High
malware_alert,internet,dmz,13,9,4,1,1,3,Medium
failed_login,internet,dmz,21,11,5,2,1,2,Medium
failed_login,internet,dmz,38,1,5,1,0,2,High
failed_login,corp,prod,32,3,1,3,0,4,Medium
port_scan,corp,corp,31,17,2,1,1,2,Medium
failed_login,internet,prod,4,13,4,2,0,3,Medium
suspicious_dns,corp,dmz,21,18,1,0,0,4,Medium
port_scan,vendor,prod,29,11,5,1,0,1,Medium
failed_login,corp,corp,10,8,5,0,0,5,Medium
malware_alert,corp,dmz,7,20,4,2,1,5,High
failed_login,corp,dmz,14,15,2,2,0,2,Medium
suspicious_dns,corp,prod,35,8,5,2,0,1,High
port_scan,vendor,corp,6,2,3,0,1,4,Medium
port_scan,internet,corp,18,6,5,3,0,3,High
failed_login,corp,prod,22,16,3,3,1,4,Medium
port_scan,internet,corp,33,16,4,0,1,5,High
failed_login,corp,dmz,3,17,2,1,0,5,Low
failed_login,internet,dmz,32,3,3,3,1,3,High
port_scan,corp,prod,22,7,4,3,0,1,Medium
failed_login,corp,corp,4,6,5,1,1,4,Medium
failed_login,vendor,dmz,4,13,3,1,0,5,Low
failed_login,corp,corp,5,9,2,2,1,2,Medium
port_scan,vendor,prod,22,3,3,0,1,1,Medium
suspicious_dns,corp,dmz,23,12,5,1,1,4,High
port_scan,vendor,corp,30,1,3,0,0,5,Medium
failed_login,corp,prod,19,7,1,3,0,3,Medium
port_scan,internet,dmz,24,12,2,0,0,4,Medium
failed_login,corp,prod,16,17,3,2,0,1,Medium
port_scan,internet,prod,8,13,5,2,0,5,Medium
port_scan,corp,prod,25,15,1,0,0,5,Medium
failed_login,vendor,dmz,13,19,5,0,1,2,Medium
failed_login,internet,dmz,33,12,4,2,1,1,High
malware_alert,corp,dmz,20,20,3,0,1,2,Medium
malware_alert,vendor,corp,31,17,2,1,0,3,High
port_scan,internet,dmz,32,7,1,1,1,2,Medium
port_scan,internet,dmz,15,1,4,2,0,5,Medium
malware_alert,corp,prod,33,18,1,3,0,3,High
malware_alert,internet,corp,14,15,2,3,0,3,Medium
port_scan,corp,prod,9,18,4,1,1,2,Medium
port_scan,vendor,corp,3,18,4,1,0,1,Medium
failed_login,vendor,corp,3,10,3,0,1,1,Low
failed_login,internet,corp,17,10,1,0,1,2,Medium
failed_login,internet,corp,4,10,1,0,0,3,Low
port_scan,internet,dmz,36,19,3,2,1,5,High
failed_login,vendor,dmz,1,10,5,1,1,3,Medium
failed_login,internet,dmz,1,14,1,0,1,4,Low
malware_alert,internet,dmz,31,12,3,0,1,4,High
failed_login,vendor,dmz,15,17,2,0,1,2,Medium
suspicious_dns,vendor,prod,7,19,2,3,0,1,Medium
failed_login,vendor,dmz,23,11,5,2,0,5,Medium
failed_login,internet,dmz,12,5,2,2,1,3,Medium
failed_login,internet,prod,3,13,2,3,0,3,Medium
suspicious_dns,vendor,corp,31,5,1,1,1,4,Medium
port_scan,vendor,prod,9,4,3,2,0,3,Medium
port_scan,internet,corp,20,16,1,0,0,4,Medium
port_scan,internet,corp,22,6,3,0,0,4,Medium
port_scan,corp,prod,33,15,4,1,0,1,Medium
failed_login,vendor,dmz,33,17,1,3,1,1,Medium
failed_login,corp,dmz,8,11,5,1,0,2,Medium
port_scan,corp,prod,9,4,3,3,1,3,Medium
malware_alert,corp,dmz,20,13,3,0,1,3,Medium
port_scan,vendor,prod,1,7,2,1,1,2,Medium
failed_login,corp,dmz,26,9,1,0,0,5,Medium
failed_login,corp,prod,23,3,2,0,1,5,Medium
port_scan,internet,corp,11,13,1,2,1,4,Medium
port_scan,vendor,corp,23,8,4,3,1,5,High
failed_login,vendor,prod,29,20,4,0,1,1,Medium
failed_login,vendor,corp,1,4,3,3,1,5,Medium
failed_login,vendor,prod,31,2,1,0,0,2,Medium
port_scan,corp,dmz,3,8,4,3,0,4,Medium
failed_login,internet,prod,1,15,3,0,0,5,Low
failed_login,corp,dmz,25,19,1,2,1,4,Medium
suspicious_dns,vendor,prod,28,12,3,0,1,5,High
data_exfiltration,internet,prod,29,11,3,1,1,5,High
failed_login,internet,corp,31,2,2,3,0,3,Medium
failed_login,vendor,prod,23,13,2,1,1,2,Medium
failed_login,vendor,prod,19,10,5,2,1,2,Medium
failed_login,internet,dmz,4,17,5,3,1,4,Medium
port_scan,vendor,prod,31,15,1,1,0,3,Medium
port_scan,corp,corp,17,15,3,3,0,5,Medium
failed_login,corp,prod,6,18,5,1,0,5,Medium
failed_login,vendor,dmz,21,9,3,0,0,4,Medium
failed_login,corp,prod,13,1,1,1,1,5,Medium
failed_login,vendor,corp,23,13,1,2,1,2,Medium
failed_login,corp,dmz,3,2,4,1,1,4,Medium
port_scan,corp,prod,33,20,3,2,0,3,High
malware_alert,internet,corp,37,8,4,1,0,3,High
port_scan,internet,prod,26,8,5,0,0,5,Medium
port_scan,internet,corp,36,9,1,3,1,5,High
malware_alert,corp,corp,7,2,3,3,0,5,Medium
suspicious_dns,internet,corp,30,18,5,2,0,3,High
port_scan,corp,prod,38,8,3,0,0,4,Medium
port_scan,vendor,prod,15,19,1,2,1,3,Medium
privilege_escalation,corp,corp,13,8,1,0,0,5,Medium
data_exfiltration,internet,dmz,4,16,4,0,0,4,Medium
failed_login,internet,prod,12,19,3,1,1,4,Medium
port_scan,internet,corp,23,15,4,0,1,5,Medium
port_scan,vendor,dmz,2,13,4,1,1,4,Medium
suspicious_dns,internet,dmz,4,7,5,1,1,3,Medium
failed_login,corp,corp,32,4,5,3,1,1,High
failed_login,corp,corp,24,14,1,3,1,5,Medium
privilege_escalation,corp,prod,37,14,2,1,1,4,High
failed_login,vendor,corp,39,10,3,1,1,4,High
suspicious_dns,internet,prod,7,19,3,2,0,1,Medium
failed_login,vendor,prod,9,8,1,3,0,4,Medium
privilege_escalation,corp,prod,6,3,4,2,1,3,High
suspicious_dns,corp,dmz,14,1,3,3,1,5,High
failed_login,corp,prod,32,7,2,2,1,5,High
